Matrix_Index,Link_ID
187,1220029202
188,1220328900
189,1220333500
190,1220035101
191,1220013202
192,1220019802
193,1220102900
194,1220325400
195,1220109200
196,1220070400
197,1220100700
198,1220335600
199,1220036205
200,1220022200
201,1220035501
202,1220334200
203,1220032304
204,1220031104
205,1220323300
206,1220018104
207,1220046202
208,1220080600
209,1220078200
210,1220031504
211,1220029302
212,1220306309
213,1220101400
214,1220106700
215,1220098800
216,1220027602
217,1220030504
218,1220326700
219,1220329800
220,1220025903
221,1220044700
222,1220041400
223,1220018803
224,1220346201
225,1220049300
226,1220032301
227,1220085300
228,1220070700
229,1220334300
230,1220343201
231,1220017001
232,1220010308
233,1220071600
234,1220321400
235,1220002302
236,1220046800
237,1220003104
238,1220324700
239,1220011102
240,1220019602
241,1220035403
242,1220311700
243,1220008502
244,1220027402
245,1220082400
246,1220096900
247,1220075200
248,1220310003
249,1220011604
250,1220328300
251,1220325300
252,1220084800
253,1220033202
254,1220021503
255,1220083200
256,1030022100
257,1220048600
258,1220014903
259,1220094500
260,1220029001
261,1220088400
262,1220325700
263,1220029003
264,1220090800
265,1220061900
266,1220069600
267,1220006022
268,1230081700
269,1220052603
270,1220073800
271,1220063900
272,1220021302
273,1220081200
274,1220033800
275,1220321000
276,1220337000
277,1220049100
278,1220026003
279,1220002001
280,1220014201
281,1220007400
282,1220033104
283,1220076100
284,1220072501
285,1220070902
286,1220306312
287,1220331300
288,1220084700
289,1220075800
290,1220046000
291,1220034101
292,1220024701
293,1220018407
294,1220079600
295,1220333800
296,1220071002
297,1220093300
298,1220084900
299,1220007802
300,1220063600
301,1220053700
302,1220001803
303,1220324300
304,1220102400
305,1220073700
306,1210018200
307,1220340900
308,1220309902
309,1220088600
310,1220040902
311,1220080700
312,1220094100
313,1210020101
314,1220030503
315,1220066200
316,1210063200
317,1220322400
318,1220067000
319,1220101700
320,1220105600
321,1220034801
322,1220017600
323,1220034203
324,1220043902
325,1220020903
326,1220007102
327,1220021504
328,1220032706
329,1220024702
330,1220005503
331,1220100000
332,1220338900
333,1220062800
334,1220322000
335,1220322200
336,1220306410
337,1220324900
338,1220032901
339,1220016400
340,1220320800
341,1220037302
342,1220346401
343,1220095000
344,1220018003
345,1220095200
346,1220035600
347,1220014803
348,1220001702
349,1220093002
350,1220054300
351,1220015403
352,1220085603
353,1220088700
354,1220008700
355,1220346901
356,1220032707
357,1220106600
358,1220328000
359,1220011802
360,1220038503
361,1220058700
362,1220027502
363,1220044903
364,1220015201
365,1220033401
366,1220338700
367,1220327000
368,1220348201
369,1220346301
370,1220004801
371,1220032003
372,1220093900
373,1220013501
374,1220035305
375,1220347501
376,1220036305
377,1220055600
378,1220052100
379,1220106500
380,1220033301
381,1220110000
382,1220104900
383,1220033103
384,1220059900
385,1220006004
386,1220335800
387,1220001001
388,1220034002
389,1220325200
390,1220009700
391,1220029002
392,1220018404
393,1220049000
394,1220029602
395,1220017002
396,1220329400
397,1220001400
398,1220344601
399,1220330800
400,1220035203
401,1220018802
402,1220066800
403,1220000803
404,1220025102
405,1220090100
406,1220019702
407,1220034407
408,1220032604
409,1220024305
410,1210015402
411,1220003101
412,1220071700
413,1220109900
414,1220027001
415,1220024002
416,1220016800
417,1220062701
418,1220321100
419,1220106800
420,1220054900
421,1220091200
422,1220026202
423,1220048100
424,1220310004
425,1220025302
426,1220072100
427,1220051100
428,1220017300
429,1220025602
430,1220070100
431,1220081600
432,1220035901
433,1220343301
434,1220073100
435,1220082500
436,1220332200
437,1220101900
438,1220026104
439,1220010804
440,1220345401
441,1220331200
442,1210031700
443,1220083400
444,1220097600
445,1220005901
446,1220069700
447,1220078700
448,1220335700
449,1220101800
450,1220325600
451,1220108900
452,1220016002
453,1220083700
454,1220306405
455,1220006101
456,1220016102
457,1220012301
458,1220005802
459,1220036201
460,1220026703
461,1220018300
462,1220087700
463,1220077200
464,1220028102
465,1220345501
466,1220333000
467,1220343701
468,1220093700
469,1220332400
470,1220328600
471,1220329100
472,1220035003
473,1220327900
474,1220057500
475,1220105000
476,1220004302
477,1220023104
478,1220021600
479,1220096600
480,1220309903
481,1220024103
482,1220091502
483,1220069201
484,1220079900
485,1220097300
486,1220345901
487,1220001804
488,1220099300
489,1220046600
490,1220034505
491,1220089800
492,1210064400
493,1220095500
494,1220042300
495,1220027901
496,1220028301
497,1220013000
498,1220043901
499,1220104800
500,1220347901
501,1220038404
502,1220095800
503,1220054100
504,1220087902
505,1220306404
506,1220025401
507,1220341300
508,1220010803
509,1220064100
510,1220011001
511,1220039200
512,1230081600
513,1220032801
514,1220047100
515,1220061300
516,1220333600
517,1220015800
518,1220338100
519,1220020403
520,1220036101
521,1220061800
522,1220095300
523,1220102500
524,1220016304
525,1220047400
526,1220080400
527,1220096000
528,1220109400
529,1220306412
530,1220327700
531,1220012600
532,1220032201
533,1220026904
534,1220327600
535,1220027301
536,1220010700
537,1220028903
538,1220064500
539,1220085500
540,1220023102
541,1220346601
542,1220335100
543,1220026301
544,1220086702
545,1220083600
546,1220089900
547,1220327100
548,1220076400
549,1220048500
550,1220328400
551,1220015502
552,1220338600
553,1220338500
554,1220330400
555,1220005100
556,1220018405
557,1220019004
558,1220027501
559,1220087800
560,1220011501
561,1220034406
562,1220097700
563,1220044300
564,1220051000
565,1210025402
566,1220072000
567,1220070200
568,1220026102
569,1220029901
570,1220332600
571,1220348301
572,1220346701
573,1220089500
574,1220109600
575,1220006601
576,1220095600
577,1220016500
578,1220004101
579,1220092500
580,1210006302
581,1220028004
582,1220086100
583,1220028502
584,1220344501
585,1220306310
586,1220050106
587,1220031600
588,1220108000
589,1220062001
590,1220036003
591,1220341100
592,1220012201
593,1220033003
594,1220072700
595,1220340300
596,1220031103
597,1220039900
598,1220060201
599,1220042400
600,1220089300
601,1220053900
602,1220001900
603,1220071900
604,1220073300
605,1220022503
606,1220008104
607,1220075100
608,1220085100
609,1220029500
610,1220011002
611,1220347801
612,1220004502
613,1210030701
614,1220021203
615,1220044600
616,1220341700
617,1220072601
618,1220347001
619,1220079501
620,1220332900
621,1220110300
622,1220097000
623,1220103000
624,1210020001
625,1220029702
626,1220009801
627,1220045000
628,1220057400
629,1220337200
630,1220085000
631,1220032703
632,1220006112
633,1220015401
634,1220331700
635,1220342300
636,1220094800
637,1220326100
638,1220345601
639,1220073500
640,1220031801
641,1220321600
642,1220096700
643,1220021402
644,1220342000
645,1220062002
646,1220336200
647,1220026602
648,1220024500
649,1220054600
650,1220034902
651,1220026802
652,1220076500
653,1220012302
654,1220008600
655,1220043300
656,1220081904
657,1220000902
658,1220090900
659,1220331100
660,1220021502
661,1220027101
662,1220037301
663,1220068500
664,1220091501
665,1220091800
666,1220091900
667,1220043200
668,1220031903
669,1220010307
670,1220071500
671,1220084000
672,1220088000
673,1220050400
674,1220054000
675,1220327200
676,1220035804
677,1220039400
678,1220035902
679,1210045900
680,1220340200
681,1220320700
682,1220023101
683,1220014904
684,1220043801
685,1220024001
686,1220028402
687,1220038200
688,1220086701
689,1220082900
690,1220085701
691,1220083300
692,1220064700
693,1220049200
694,1220080200
695,1220034303
696,1220341200
697,1220037202
698,1220323600
699,1220345301
700,1220108600
701,1220000901
702,1220029400
703,1220030403
704,1220098100
705,1220068900
706,1220026002
707,1220341400
708,1220006005
709,1220060301
710,1220045100
711,1220036500
712,1220081700
713,1230054900
714,1210165100
715,1220030505
716,1220105800
717,1220344801
718,1210018300
719,1220107600
720,1220325500
721,1220100800
722,1220003204
723,1220322700
724,1220039500
725,1220098000
726,1220341800
727,1220003503
728,1220328500
729,1220342600
730,1220032204
731,1220050205
732,1220036601
733,1220040600
734,1220024302
735,1220014600
736,1220025803
737,1220062900
738,1220080801
739,1220344401
740,1220019801
741,1220059800
742,1220097500
743,1220329300
744,1220093800
745,1220323800
746,1220343501
747,1220072300
748,1220006701
749,1220102800
750,1220036802
751,1220063000
752,1220016702
753,1220017800
754,1220035004
755,1220019300
756,1220026702
757,1220014402
758,1220020402
759,1220020504
760,1220078600
761,1220010302
762,1220060701
763,1220093400
764,1220057200
765,1220006901
766,1220097200
767,1220031003
768,1220020803
769,1220028003
770,1220043700
771,1220033101
772,1220046301
773,1220033702
774,1220070500
775,1220072800
776,1220079000
777,1220014500
778,1220059400
779,1220344201
780,1220331600
781,1220338300
782,1220008102
783,1220022501
784,1220060000
785,1220020404
786,1220083500
787,1220340000
788,1220003303
789,1220102300
790,1220062600
791,1220344901
792,1220347601
793,1220038101
794,1220032303
795,1220065500
796,1220052503
797,1220024601
798,1220347201
799,1220333900
800,1210029403
801,1220100200
802,1220072400
803,1210065800
804,1220008003
805,1220079300
806,1220024400
807,1230004600
808,1220024203
809,1220006613
810,1220036102
811,1220030406
812,1220011401
813,1220004202
814,1220082600
815,1220106000
816,1220028501
817,1220062102
818,1220003402
819,1220027201
820,1220103100
821,1220087101
822,1220028401
823,1220030407
824,1220026105
825,1220032904
826,1220335000
827,1220018102
828,1220063200
829,1220036104
830,1220041800
831,1220081903
832,1220053300
833,1220092000
834,1220306306
835,1220079700
836,1220015300
837,1220063100
838,1220039600
839,1220020902
840,1220030001
841,1220030402
842,1210011502
843,1220323900
844,1220066700
845,1220306308
846,1220032605
847,1220001701
848,1220003403
849,1220091700
850,1220331000
851,1220334000
852,1220029102
853,1220050204
854,1220065200
855,1220077600
856,1220097100
857,1220040300
858,1220339800
859,1220319600
860,1210046000
861,1220108100
862,1220099500
863,1220010108
864,1220097900
865,1220008501
866,1220324000
867,1220071300
868,1220082100
869,1220007900
870,1220095400
871,1220105700
872,1220039800
873,1220347101
874,1220006723
875,1220087500
876,1220033602
877,1220031904
878,1220041500
879,1220011902
880,1220006706
881,1220009600
882,1220006001
883,1220011603
884,1220018702
885,1220327400
886,1220032101
887,1220021802
888,1220030003
889,1220036005
890,1220010305
891,1220050103
892,1220032805
893,1220341900
894,1220024902
895,1220034001
896,1220095900
897,1220027202
898,1220070300
899,1220068800
900,1220021903
901,1220026203
902,1210022303
903,1220081500
904,1220075600
905,1220337800
906,1040017500
907,1220034204
908,1220027701
909,1220328200
910,1220027601
911,1220034602
912,1220032606
913,1220037201
914,1220102200
915,1220069400
916,1220010104
917,1220051500
918,1220019002
919,1220086602
920,1220001703
921,1220035104
922,1220085706
923,1220015900
924,1220034901
925,1220015702
926,1220017400
927,1220025901
928,1220032705
929,1220038401
930,1220037800
931,1210178000
932,1220337300
933,1220067100
934,1220025702
935,1220068300
936,1220006625
937,1220025301
938,1220031402
939,1210029503
940,1220335200
941,1220028104
942,1220081400
943,1220030404
944,1220321800
945,1220069302
946,1220026804
947,1220079502
948,1220049700
949,1220027703
950,1220107200
951,1220086500
952,1220012402
953,1220015602
954,1220109000
955,1220050700
956,1220332000
957,1220347301
958,1220079200
959,1220026902
960,1220084400
961,1220336700
962,1220327300
963,1220105500
964,1220047600
965,1220071800
966,1220036703
967,1220030502
968,1220000704
969,1220021404
970,1220306311
971,1220083100
972,1220072200
973,1220110100
974,1220006200
975,1220337400
976,1220022504
977,1220321700
978,1040017600
979,1220031502
980,1220010006
981,1220339300
982,1220024204
983,1220043400
984,1220012502
985,1220034804
986,1220037303
987,1220323200
988,1220005502
989,1220065800
990,1220005401
991,1220096300
992,1220012100
993,1220029902
994,1220107800
995,1230039300
996,1220006802
997,1220231800
998,1220021301
999,1220035803
1000,1220037700
1001,1220020405
1002,1220080000
1003,1220016701
1004,1220072602
1005,1220085200
1006,1220075000
1007,1220022300
1008,1220333700
1009,1220106400
1010,1220013403
1011,1220324800
1012,1220050800
1013,1220080500
1014,1220009402
1015,1220036204
1016,1220036203
1017,1220003201
1018,1220004501
1019,1220058000
1020,1210030102
1021,1220085705
1022,1220321900
1023,1220014100
1024,1220045500
1025,1220081902
1026,1220050300
1027,1220013700
1028,1220011701
1029,1220094200
1030,1220035401
1031,1220105300
1032,1220011602
1033,1220103200
1034,1220327800
1035,1220000705
1036,1220004002
1037,1220023202
1038,1220032902
1039,1220032103
1040,1220030405
1041,1220336900
1042,1220027902
1043,1220047800
1044,1220051200
1045,1220032203
1046,1220085602
1047,1220013401
1048,1220049800
1049,1220087600
1050,1220337700
1051,1220109300
1052,1220024903
1053,1220034507
1054,1220019104
1055,1220050105
1056,1220067300
1057,1220092900
1058,1220006903
1059,1220029803
1060,1220026303
1061,1220004001
1062,1220032607
1063,1220027401
1064,1220011101
1065,1220337900
1066,1220338000
1067,1220008103
1068,1220029904
1069,1220002100
1070,1220022605
1071,1220097400
1072,1220069900
1073,1220077500
1074,1220005000
1075,1220092700
1076,1220325000
1077,1220326200
1078,1220063800
1079,1220005902
1080,1220047300
1081,1220094700
1082,1220047700
1083,1220326000
1084,1220012202
1085,1220043600
1086,1220330900
1087,1220000402
1088,1220073000
1089,1220039300
1090,1220040800
1091,1220110700
1092,1220090500
1093,1220052800
1094,1220032803
1095,1220004203
1096,1220001704
1097,1220075400
1098,1220034703
1099,1220034702
1100,1220010805
1101,1030022700
1102,1220041700
1103,1220062702
1104,1220086800
1105,1220032202
1106,1220007500
1107,1220006104
1108,1220066500
1109,1220047500
1110,1220026903
1111,1220060802
1112,1220076600
1113,1220034404
1114,1220040000
1115,1220030901
1116,1220089600
1117,1220086000
1118,1220332100
1119,1220058100
1120,1220037600
1121,1220334100
1122,1220018002
1123,1210165200
1124,1220021801
1125,1220009200
1126,1210013603
1127,1220067700
1128,1220012901
1129,1220336100
1130,1230004503
1131,1220027504
1132,1220089200
1133,1220071200
1134,1220108800
1135,1220005801
1136,1220011503
1137,1220329000
1138,1220036002
1139,1220024801
1140,1220006122
1141,1220035102
1142,1220068400
1143,1220086601
1144,1220023204
1145,1220028202
1146,1220060302
1147,1220016303
1148,1220061200
1149,1220031802
1150,1220015701
1151,1220339400
1152,1220021403
1153,1220064600
1154,1220026201
1155,1220021902
1156,1220029701
1157,1220077900
1158,1220041200
1159,1220347401
1160,1220012903
1161,1220052900
1162,1220025501
1163,1220034601
1164,1220029601
1165,1220028802
1166,1220067400
1167,1220081801
1168,1220009802
1169,1220330600
1170,1220325900
1171,1220033501
1172,1220055500
1173,1220019501
1174,1220058300
1175,1220052601
1176,1220036202
1177,1220330300
1178,1220340700
1179,1220024304
1180,1220010306
1181,1220329600
1182,1220076300
1183,1220066300
1184,1220107700
1185,1220098900
1186,1220036301
1187,1220018902
1188,1220075500
1189,1220078100
1190,1210030103
1191,1220045200
1192,1220066000
1193,1220336000
1194,1220031001
1195,1220033603
1196,1220071100
1197,1220010005
1198,1220094400
1199,1220098700
1200,1220088200
1201,1220016001
1202,1220085605
1203,1220033701
1204,1220052400
1205,1220004802
1206,1220030902
1207,1220067800
1208,1220046500
1209,1210053901
1210,1220338800
1211,1220019103
1212,1220018408
1213,1220034504
1214,1220028302
1215,1220002902
1216,1220010904
1217,1220044803
1218,1220033402
1219,1220085400
1220,1220065400
1221,1220105400
1222,1220339000
1223,1220056300
1224,1220054500
1225,1220044804
1226,1220026601
1227,1220058904
1228,1220026005
1229,1220067900
1230,1220068700
1231,1220031201
1232,1220093200
1233,1220010004
1234,1220010002
1235,1220027002
1236,1220062300
1237,1220029802
1238,1220332300
1239,1220011702
1240,1220063500
1241,1030022200
1242,1220326500
1243,1220031404
1244,1220036901
1245,1220081803
1246,1220338200
1247,1220002901
1248,1220071001
1249,1220101300
1250,1220043100
1251,1220311000
1252,1220014804
1253,1220008105
1254,1220003203
1255,1220348401
1256,1220051600
1257,1220088100
1258,1220020502
1259,1220025802
1260,1220006105
1261,1220030507
1262,1220082000
1263,1220035700
1264,1220343601
1265,1220094000
1266,1220031105
1267,1220054400
1268,1220008005
1269,1220306303
1270,1220044500
1271,1220055200
1272,1220080802
1273,1220091300
1274,1220092400
1275,1220064000
1276,1220006725
1277,1220091402
1278,1220031002
1279,1220330100
1280,1220034506
1281,1220333400
1282,1220037203
1283,1220010007
1284,1210178400
1285,1220018406
1286,1220034904
1287,1220003302
1288,1220056000
1289,1220042100
1290,1220309904
1291,1220323400
1292,1220109800
1293,1220095700
1294,1220018103
1295,1210013703
1296,1220005402
1297,1220038300
1298,1220079800
1299,1220084100
1300,1220033302
1301,1220040700
1302,1220099400
1303,1220031902
1304,1220343101
1305,1220084200
1306,1220012803
1307,1220038001
1308,1220082300
1309,1220321500
1310,1220044400
1311,1220029104
1312,1220082200
1313,1220082700
1314,1220029201
1315,1220027603
1316,1220034102
1317,1220048900
1318,1220038102
1319,1210161800
1320,1220328100
1321,1220032302
1322,1220035202
1323,1210178500
1324,1220017900
1325,1220059700
1326,1220334600
1327,1220069800
1328,1220331900
1329,1220322100
1330,1220052300
1331,1220088800
1332,1220023103
1333,1220319500
1334,1220044902
1335,1220010500
1336,1220015203
1337,1220056900
1338,1220325800
1339,1220058500
1340,1220339900
1341,1220055800
1342,1220081300
1343,1220051801
1344,1220080902
1345,1220091100
1346,1220024101
1347,1220016602
1348,1220055000
1349,1220027903
1350,1220031101
1351,1220021401
1352,1220025201
1353,1220019601
1354,1220060702
1355,1220321200
1356,1220037900
1357,1220326800
1358,1220011300
1359,1220007002
1360,1220018503
1361,1220075700
1362,1220078900
1363,1210064300
1364,1220056100
1365,1220329500
1366,1220027702
1367,1220028902
1368,1220057800
1369,1220026004
1370,1220018505
1371,1220035904
1372,1220018004
1373,1220036902
1374,1220069100
1375,1220069301
1376,1220020700
1377,1220334900
1378,1220334500
1379,1220025801
1380,1220035503
1381,1220009300
1382,1220047900
1383,1220025103
1384,1220087002
1385,1220345801
1386,1220110900
1387,1220078500
1388,1210065500
1389,1220013303
1390,1220035502
1391,1220032903
1392,1220049400
1393,1220085704
1394,1220010102
1395,1220110400
1396,1220050600
1397,1220031301
1398,1220084500
1399,1220017202
1400,1220066100
1401,1220053400
1402,1220018601
1403,1220052504
1404,1220110500
1405,1220306407
1406,1220024803
1407,1220023901
1408,1220092600
1409,1220080901
1410,1220065300
1411,1220335500
1412,1220057100
1413,1220338400
1414,1220057600
1415,1220334400
1416,1220008802
1417,1220030101
1418,1220339100
1419,1220323000
1420,1220326900
1421,1220336600
1422,1220002400
1423,1220035802
1424,1220324500
1425,1220001501
1426,1220342800
1427,1220029903
1428,1220060202
1429,1220087102
1430,1220036704
1431,1220041600
1432,1220311800
1433,1220030701
1434,1220022604
1435,1220108200
1436,1220026801
1437,1220015503
1438,1220081000
1439,1220034502
1440,1220010008
1441,1220025804
1442,1220072900
1443,1220343401
1444,1220042200
1445,1220020505
1446,1220007101
1447,1210031800
1448,1220005601
1449,1220334800
1450,1220323500
1451,1220000300
1452,1220025502
1453,1220026603
1454,1220025402
1455,1230433900
1456,1220087300
1457,1220055100
1458,1220065700
1459,1220102100
1460,1220010400
1461,1220001603
1462,1220001502
1463,1220024003
1464,1220079401
1465,1220006705
1466,1220032905
1467,1220345201
1468,1220331800
1469,1220086400
1470,1220025403
1471,1220018701
1472,1220032001
1473,1220065000
1474,1220329900
1475,1220048700
1476,1220030703
1477,1220013504
1478,1220013404
1479,1220004201
1480,1220065900
1481,1220067600
1482,1220090400
1483,1220029103
1484,1220021501
1485,1220004305
1486,1220034903
1487,1220065600
1488,1220050500
1489,1220051802
1490,1220107300
1491,1220046100
1492,1220011903
1493,1220012902
1494,1220104400
1495,1220000802
1496,1220107000
1497,1220027503
1498,1220083800
1499,1220006902
1500,1220004304
1501,1220103400
1502,1220024205
1503,1220010205
1504,1220019402
1505,1220010208
1506,1220341600
1507,1220034701
1508,1220042000
1509,1220036303
1510,1220104300
1511,1220340500
1512,1220067200
1513,1220004700
1514,1220022902
1515,1220325100
1516,1220019102
1517,1220018903
1518,1220039700
1519,1220106900
1520,1220061500
1521,1220062500
1522,1220075900
1523,1220087901
1524,1220094300
1525,1220022603
1526,1220076900
1527,1220101600
1528,1220010207
1529,1220013600
1530,1220320600
1531,1220107400
1532,1220110600
1533,1220036602
1534,1220060801
1535,1220332500
1536,1220036400
1537,1220035002
1538,1220071400
1539,1220106100
1540,1220340600
1541,1220038502
1542,1220000703
1543,1220052700
1544,1220000804
1545,1220064300
1546,1220330700
1547,1220042500
1548,1220008001
1549,1220085606
1550,1220065100
1551,1220031302
1552,1220019603
1553,1220047000
1554,1220109100
1555,1220322900
1556,1220000600
1557,1220032603
1558,1220021700
1559,1220010802
1560,1220017102
1561,1220036206
1562,1220033503
1563,1220336400
1564,1220025203
1565,1220035205
1566,1220346001
1567,1220008900
1568,1220010902
1569,1220088300
1570,1220053800
1571,1220032102
1572,1220106300
1573,1210055700
1574,1210011402
1575,1220043802
1576,1220330500
1577,1210022203
1578,1220024802
1579,1220029805
1580,1220015601
1581,1220021102
1582,1220031102
1583,1220031005
1584,1220344301
1585,1220342100
1586,1220019003
1587,1220326300
1588,1220110200
1589,1220022901
1590,1220104500
1591,1220014000
1592,1220096200
1593,1220018506
1594,1220056500
1595,1220035001
1596,1220348501
1597,1220005703
1598,1210178100
1599,1220006724
1600,1220002202
1601,1210031200
1602,1220017101
1603,1220094900
1604,1220056700
1605,1220347701
1606,1220342900
1607,1220046900
1608,1220334700
1609,1210025502
1610,1220052200
1611,1220326400
1612,1220059600
1613,1220063400
1614,1220007001
1615,1220044000
1616,1220059200
1617,1220013305
1618,1220035504
1619,1220001200
1620,1220023001
1621,1220030102
1622,1220107900
1623,1220076200
1624,1220001002
1625,1220324400
1626,1220070901
1627,1220029804
1628,1220048000
1629,1220026500
1630,1220330200
1631,1220012401
1632,1220014302
1633,1220059500
1634,1220022700
1635,1220028103
1636,1220028105
1637,1220097800
1638,1220098600
1639,1220014700
1640,1220089700
1641,1220024901
1642,1220056800
1643,1220067500
1644,1220339200
1645,1220081804
1646,1220040400
1647,1220031804
1648,1220103500
1649,1220060100
1650,1220310001
1651,1220006003
1652,1220019703
1653,1220025701
1654,1220015402
1655,1220052604
1656,1220077800
1657,1220025303
1658,1220099200
1659,1220033004
1660,1220103600
1661,1220033002
1662,1220020801
1663,1220310900
1664,1220011502
1665,1220034402
1666,1220022505
1667,1220072502
1668,1220077100
1669,1220041002
1670,1220078300
1671,1220340800
1672,1220068200
1673,1220026701
1674,1220079100
1675,1220333100
1676,1220003102
1677,1220019200
1678,1220336500
1679,1220328700
1680,1220019401
1681,1220085800
1682,1220333200
1683,1220016101
1684,1220335400
1685,1220021103
1686,1220031403
1687,1220025601
1688,1220033403
1689,1220034603
1690,1220013201
1691,1220027302
1692,1220326600
1693,1220069202
1694,1220076000
1695,1220061600
1696,1220344701
1697,1220094600
1698,1210055600
1699,1220110800
1700,1220010206
1701,1220105200
1702,1220084600
1703,1220055700
1704,1220034302
1705,1220327500
1706,1220027403
1707,1220092800
1708,1220062400
1709,1220008004
1710,1220038501
1711,1220335900
1712,1220056400
1713,1220009502
1714,1220012700
1715,1220108300
1716,1220108400
1717,1220055300
1718,1220083900
1719,1220035304
1720,1210005200
1721,1220031202
1722,1220006801
1723,1220036103
1724,1220026803
1725,1220006106
1726,1220014301
1727,1220093102
1728,1220052000
1729,1230076500
1730,1220231900
1731,1220107500
1732,1220345101
1733,1220015202
1734,1220068000
1735,1220100100
1736,1220035302
1737,1220024602
1738,1220025904
1739,1220023802
1740,1220010106
1741,1220329200
1742,1220008002
1743,1220051902
1744,1220345701
1745,1220041001
1746,1220053500
1747,1220001100
1748,1220339500
1749,1220006012
1750,1220105100
1751,1220044100
1752,1220004102
1753,1220031004
1754,1220091401
1755,1220051300
1756,1220028005
1757,1220006302
1758,1220002800
1759,1220023902
1760,1210053802
1761,1220004401
1762,1210015502
1763,1230039200
1764,1220328800
1765,1220035801
1766,1220013203
1767,1220012501
1768,1220023302
1769,1220073400
1770,1220047200
1771,1220013306
1772,1220034304
1773,1220109700
1774,1220030802
1775,1220104700
1776,1220346501
1777,1220089400
1778,1220018508
1779,1220038002
1780,1220342200
1781,1220103700
1782,1220025503
1783,1220059300
1784,1220306409
1785,1220082800
1786,1220008200
1787,1220339600
1788,1220100300
1789,1220006702
1790,1220336800
1791,1220036306
1792,1220093600
1793,1220030801
1794,1220028803
1795,1220049500
1796,1220038403
1797,1220096400
1798,1220087200
1799,1220332700
1800,1220035103
1801,1220016301
1802,1220032802
1803,1220061100
1804,1220010600
1805,1220031503
1806,1220078400
1807,1220057300
1808,1220008401
1809,1220321300
1810,1220036004
1811,1220080300
1812,1220076700
1813,1220014202
1814,1220332800
1815,1220031901
1816,1220013503
1817,1220337500
1818,1220025202
1819,1220108500
1820,1220011601
1821,1220023203
1822,1220046700
1823,1220034405
1824,1220019902
1825,1210027702
1826,1220040901
1827,1220069000
1828,1220032704
1829,1220016601
1830,1210161700
1831,1220003900
1832,1220033502
1833,1210063100
1834,1220010905
1835,1220066900
1836,1220026103
1837,1220032804
1838,1220019701
1839,1220026400
1840,1220064200
1841,1220048800
1842,1220010009
1843,1220343801
1844,1220011403
1845,1220001300
1846,1220058600
1847,1220004600
1848,1220344001
1849,1220002700
1850,1220095100
1851,1220088500
1852,1220034802
1853,1220031700
1854,1220005701
1855,1220006602
1856,1220093500
1857,1220066400
1858,1030022600
1859,1220019502
1860,1220051400
1861,1230076400
1862,1220322500
1863,1220030506
1864,1220000502
1865,1220084300
1866,1220033001
1867,1220003103
1868,1220010109
1869,1220050206
1870,1220086300
